# platform=macos kernel=darwin host=jimin318lee.local sample_rate=48000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,replot_count,fg_wait_ms
191,480,0,0.0,0.126,0.011,0.115,0.002,0.000,0.113,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,5.305
192,480,0,0.0,0.126,0.012,0.114,0.002,0.000,0.112,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,11.701
193,480,0,0.0,0.086,0.014,0.072,0.002,0.000,0.070,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,1.880
194,480,0,0.0,0.042,0.012,0.030,0.002,0.000,0.028,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,7.059
195,480,0,0.0,0.127,0.015,0.112,0.001,0.000,0.110,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,2,12.685
196,480,0,0.0,0.117,0.007,0.110,0.002,0.000,0.108,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,3.847
197,480,0,0.0,0.125,0.011,0.114,0.002,0.000,0.112,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,15.230
198,480,0,0.0,0.112,0.008,0.104,0.002,0.000,0.102,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,5.419
199,480,0,0.0,0.120,0.007,0.113,0.002,0.000,0.111,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,11.632
200,480,0,0.0,0.121,0.013,0.108,0.002,0.000,0.106,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,1.801
201,480,0,0.0,0.121,0.012,0.109,0.002,0.000,0.107,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,1,9.597
202,480,0,0.0,0.126,0.013,0.113,0.002,0.000,0.111,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,16.709
203,480,0,0.0,0.125,0.012,0.113,0.002,0.000,0.111,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.899
204,480,0,0.0,0.123,0.007,0.116,0.002,0.000,0.114,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,13.792
205,480,0,0.0,0.124,0.006,0.118,0.002,0.000,0.116,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.972
206,480,0,0.0,0.039,0.009,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.797
207,480,0,0.0,0.039,0.009,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,15.155
208,480,0,0.0,0.045,0.019,0.026,0.002,0.000,0.024,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.275
209,480,0,0.0,0.117,0.011,0.106,0.001,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,10.141
210,480,0,0.0,0.120,0.009,0.111,0.002,0.000,0.109,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.268
211,480,0,0.0,0.135,0.020,0.115,0.002,0.000,0.112,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.296
212,480,0,0.0,0.129,0.015,0.114,0.002,0.000,0.112,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.499
213,480,0,0.0,0.128,0.012,0.116,0.002,0.000,0.114,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.838
214,480,0,0.0,0.127,0.011,0.116,0.002,0.000,0.114,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,13.824
215,480,0,0.0,0.123,0.021,0.102,0.002,0.000,0.100,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.962
216,480,0,0.0,0.125,0.011,0.114,0.002,0.000,0.112,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.869
217,480,0,0.0,0.123,0.011,0.112,0.002,0.000,0.110,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.627
218,480,0,0.0,0.081,0.010,0.071,0.002,0.000,0.069,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.998
219,480,0,0.0,0.042,0.010,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.167
220,480,0,0.0,0.043,0.010,0.033,0.002,0.000,0.031,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.827
221,480,0,0.0,0.077,0.010,0.067,0.002,0.000,0.065,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,5.219
222,480,0,0.0,0.114,0.005,0.109,0.002,0.000,0.107,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.123
223,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.363
224,480,0,0.0,0.121,0.007,0.114,0.002,0.000,0.112,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.105
225,480,0,0.0,0.122,0.006,0.116,0.002,0.000,0.114,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.331
226,480,0,0.0,0.116,0.010,0.106,0.002,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.257
227,480,0,0.0,0.118,0.006,0.112,0.002,0.000,0.110,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.084
228,480,0,0.0,0.128,0.011,0.117,0.001,0.000,0.116,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,12.350
229,480,0,0.0,0.117,0.013,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.545
230,480,0,0.0,0.119,0.009,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.098
231,480,0,0.0,0.039,0.007,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.410
232,480,0,0.0,0.041,0.009,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.422
233,480,0,0.0,0.040,0.008,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.613
234,480,0,0.0,0.118,0.014,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,2.040
235,480,0,0.0,0.120,0.011,0.109,0.001,0.000,0.107,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.735
236,480,0,0.0,0.121,0.013,0.108,0.002,0.000,0.106,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.794
237,480,0,0.0,0.123,0.007,0.116,0.002,0.000,0.114,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.405
238,480,0,0.0,0.110,0.007,0.103,0.002,0.000,0.101,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,14.274
239,480,0,0.0,0.127,0.015,0.112,0.001,0.000,0.111,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.460
240,480,0,0.0,0.107,0.007,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.690
241,480,0,0.0,0.111,0.006,0.105,0.002,0.000,0.103,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.701
242,480,0,0.0,0.114,0.007,0.107,0.002,0.000,0.105,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.907
243,480,0,0.0,0.075,0.006,0.069,0.002,0.000,0.067,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.422
244,480,0,0.0,0.038,0.009,0.029,0.002,0.000,0.027,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.235
245,480,0,0.0,0.039,0.010,0.029,0.002,0.000,0.027,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.069
246,480,0,0.0,0.071,0.010,0.061,0.002,0.000,0.059,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,8.408
247,480,0,0.0,0.111,0.011,0.100,0.001,0.000,0.097,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.202
248,480,0,0.0,0.107,0.006,0.101,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.426
249,480,0,0.0,0.106,0.006,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.887
250,480,0,0.0,0.112,0.006,0.106,0.002,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.367
251,480,0,0.0,0.105,0.007,0.098,0.002,0.000,0.096,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.319
252,480,0,0.0,0.115,0.010,0.105,0.002,0.000,0.103,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.547
253,480,0,0.0,0.123,0.006,0.117,0.002,0.000,0.115,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.756
254,480,0,0.0,0.108,0.007,0.101,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.459
255,480,0,0.0,0.114,0.010,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.685
256,480,0,0.0,0.041,0.011,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.886
257,480,0,0.0,0.039,0.006,0.033,0.001,0.000,0.031,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.051
258,480,0,0.0,0.046,0.010,0.036,0.002,0.000,0.034,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.693
259,480,0,0.0,0.114,0.010,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,4.707
260,480,0,0.0,0.108,0.006,0.102,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.218
261,480,0,0.0,0.106,0.011,0.095,0.001,0.000,0.094,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.969
262,480,0,0.0,0.107,0.007,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.562
263,480,0,0.0,0.099,0.006,0.093,0.002,0.000,0.091,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.804
264,480,0,0.0,0.107,0.006,0.101,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.362
265,480,0,0.0,0.114,0.007,0.107,0.002,0.000,0.105,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.640
266,480,0,0.0,0.113,0.010,0.103,0.001,0.000,0.101,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.678
267,480,0,0.0,0.109,0.010,0.099,0.001,0.000,0.097,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.909
268,480,0,0.0,0.083,0.012,0.071,0.002,0.000,0.069,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.461
269,480,0,0.0,0.042,0.010,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.575
270,480,0,0.0,0.043,0.013,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.793
271,480,0,0.0,0.071,0.008,0.063,0.002,0.000,0.061,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,11.377
272,480,0,0.0,0.120,0.010,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.564
273,480,0,0.0,0.119,0.009,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.507
274,480,0,0.0,0.113,0.007,0.106,0.002,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.118
275,480,0,0.0,0.125,0.011,0.114,0.002,0.000,0.112,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.625
276,480,0,0.0,0.119,0.012,0.107,0.002,0.000,0.105,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.869
277,480,0,0.0,0.109,0.007,0.102,0.002,0.000,0.100,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.408
278,480,0,0.0,0.123,0.010,0.113,0.002,0.000,0.111,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.644
279,480,0,0.0,0.114,0.008,0.106,0.001,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.614
280,480,0,0.0,0.117,0.010,0.107,0.002,0.000,0.105,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.855
281,480,0,0.0,0.037,0.007,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.897
282,480,0,0.0,0.037,0.007,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.674
283,480,0,0.0,0.039,0.007,0.032,0.001,0.000,0.031,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.430
284,480,0,0.0,0.115,0.007,0.108,0.002,0.000,0.106,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,7.821
285,480,0,0.0,0.117,0.007,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.510
286,480,0,0.0,0.235,0.014,0.221,0.001,0.000,0.220,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.358
287,480,0,0.0,0.119,0.012,0.107,0.002,0.000,0.105,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.727
288,480,0,0.0,0.123,0.013,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.966
289,480,0,0.0,0.114,0.014,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.447
290,480,0,0.0,0.116,0.010,0.106,0.001,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.756
291,480,0,0.0,0.118,0.006,0.112,0.002,0.000,0.110,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.011
292,480,0,0.0,0.114,0.009,0.105,0.001,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.584
293,480,0,0.0,0.091,0.012,0.079,0.002,0.000,0.077,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.891
294,480,0,0.0,0.044,0.013,0.031,0.002,0.000,0.029,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.834
295,480,0,0.0,0.040,0.009,0.031,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.554
296,480,0,0.0,0.070,0.006,0.064,0.002,0.000,0.062,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,1.807
297,480,0,0.0,0.114,0.013,0.101,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.561
298,480,0,0.0,0.114,0.010,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.545
299,480,0,0.0,0.117,0.007,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.844
300,480,0,0.0,0.109,0.011,0.098,0.002,0.000,0.096,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.098
301,480,0,0.0,0.118,0.008,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.587
302,480,0,0.0,0.110,0.010,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.855
303,480,0,0.0,0.111,0.010,0.101,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.010
304,480,0,0.0,0.114,0.006,0.108,0.002,0.000,0.106,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.663
305,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.906
306,480,0,0.0,0.039,0.007,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.037
307,480,0,0.0,0.041,0.009,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.892
308,480,0,0.0,0.044,0.007,0.037,0.002,0.000,0.035,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.646
309,480,0,0.0,0.115,0.010,0.105,0.002,0.000,0.103,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,8.143
310,480,0,0.0,0.115,0.006,0.109,0.002,0.000,0.107,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.929
311,480,0,0.0,0.115,0.013,0.102,0.002,0.000,0.100,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.981
312,480,0,0.0,0.118,0.006,0.112,0.002,0.000,0.110,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.258
313,480,0,0.0,0.106,0.006,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.649
314,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.323
315,480,0,0.0,0.123,0.012,0.111,0.001,0.000,0.110,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,12.743
316,480,0,0.0,0.113,0.007,0.106,0.002,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.001
317,480,0,0.0,0.117,0.008,0.109,0.002,0.000,0.107,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.719
318,480,0,0.0,0.083,0.013,0.070,0.002,0.000,0.068,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.206
319,480,0,0.0,0.044,0.013,0.031,0.002,0.000,0.029,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.276
320,480,0,0.0,0.044,0.009,0.035,0.002,0.000,0.033,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.529
321,480,0,0.0,0.070,0.010,0.060,0.002,0.000,0.058,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,3.152
322,480,0,0.0,0.115,0.010,0.105,0.002,0.000,0.103,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.216
323,480,0,0.0,0.114,0.010,0.104,0.001,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.365
324,480,0,0.0,0.113,0.009,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.015
325,480,0,0.0,0.122,0.010,0.112,0.002,0.000,0.110,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,13.627
326,480,0,0.0,0.117,0.014,0.103,0.002,0.000,0.101,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.898
327,480,0,0.0,0.099,0.007,0.092,0.002,0.000,0.090,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.595
328,480,0,0.0,0.117,0.013,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.082
329,480,0,0.0,0.125,0.006,0.119,0.002,0.000,0.117,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.345
330,480,0,0.0,0.120,0.012,0.108,0.002,0.000,0.106,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.704
331,480,0,0.0,0.041,0.011,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.900
332,480,0,0.0,0.040,0.010,0.030,0.002,0.000,0.027,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.697
333,480,0,0.0,0.038,0.006,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.235
334,480,0,0.0,0.113,0.009,0.104,0.001,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,10.427
335,480,0,0.0,0.115,0.011,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.700
336,480,0,0.0,0.117,0.006,0.111,0.002,0.000,0.109,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.333
337,480,0,0.0,0.109,0.010,0.099,0.002,0.000,0.097,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.298
338,480,0,0.0,0.124,0.009,0.115,0.002,0.000,0.113,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.968
339,480,0,0.0,0.121,0.008,0.113,0.002,0.000,0.111,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.251
340,480,0,0.0,0.117,0.012,0.105,0.002,0.000,0.103,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.760
341,480,0,0.0,0.126,0.010,0.116,0.002,0.000,0.113,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.035
342,480,0,0.0,0.123,0.006,0.117,0.002,0.000,0.115,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.938
343,480,0,0.0,0.077,0.008,0.069,0.002,0.000,0.067,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.189
344,480,0,0.0,0.052,0.013,0.039,0.002,0.000,0.037,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,5.251
345,480,0,0.0,0.042,0.011,0.031,0.002,0.000,0.029,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,7.409
346,480,0,0.0,0.063,0.006,0.057,0.002,0.000,0.055,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,8.944
347,480,0,0.0,0.124,0.013,0.111,0.002,0.000,0.109,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.923
348,480,0,0.0,0.116,0.009,0.107,0.002,0.000,0.105,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.214
349,480,0,0.0,0.112,0.006,0.106,0.002,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.707
350,480,0,0.0,0.120,0.008,0.112,0.002,0.000,0.110,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.408
351,480,0,0.0,0.106,0.006,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,12.708
352,480,0,0.0,0.114,0.011,0.103,0.002,0.000,0.101,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.946
353,480,0,0.0,0.110,0.009,0.101,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.535
354,480,0,0.0,0.120,0.010,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.458
355,480,0,0.0,0.126,0.007,0.119,0.002,0.000,0.117,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,12.225
356,480,0,0.0,0.038,0.006,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.578
357,480,0,0.0,0.040,0.010,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,4.484
358,480,0,0.0,0.040,0.010,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.249
359,480,0,0.0,0.107,0.006,0.101,0.002,0.000,0.099,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,7.424
360,480,0,0.0,0.121,0.009,0.112,0.002,0.000,0.109,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.527
361,480,0,0.0,0.120,0.010,0.110,0.001,0.000,0.109,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.916
362,480,0,0.0,0.110,0.006,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.281
363,480,0,0.0,0.118,0.008,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.247
364,480,0,0.0,0.116,0.010,0.106,0.002,0.000,0.104,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,10.195
365,480,0,0.0,0.110,0.007,0.103,0.002,0.000,0.101,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,0.506
366,480,0,0.0,0.116,0.007,0.109,0.002,0.000,0.107,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.759
367,480,0,0.0,0.107,0.007,0.100,0.002,0.000,0.098,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.789
368,480,0,0.0,0.080,0.010,0.070,0.002,0.000,0.068,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.707
369,480,0,0.0,0.039,0.009,0.030,0.002,0.000,0.028,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,1.010
370,480,0,0.0,0.042,0.010,0.032,0.002,0.000,0.030,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,3.946
371,480,0,0.0,0.069,0.010,0.059,0.001,0.000,0.058,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,2,5.756
372,480,0,0.0,0.110,0.007,0.103,0.002,0.000,0.101,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,8.019
373,480,0,0.0,0.111,0.007,0.104,0.002,0.000,0.102,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,9.531
374,480,0,0.0,0.153,0.015,0.138,0.002,0.000,0.135,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,12.355
375,480,0,0.0,0.123,0.013,0.110,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,2.715
376,480,0,0.0,0.118,0.007,0.111,0.002,0.000,0.108,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,6.925
377,480,0,0.0,0.109,0.006,0.103,0.002,0.000,0.101,0.000,0.000,100.8,48407.4,480.0,100.8,48407.4,480.0,1,11.036
